DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
221404806;01/19/2022 12:00:00 AM;01/18/2020 12:00:00 AM;1600;14;Pacific    ;1446;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
211404152;01/04/2021 12:00:00 AM;12/28/2020 12:00:00 AM;1600;14;Pacific    ;1463;1;310;BURGLARY                                                ;0397 0344                              ;44;F;H;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
231420506;11/06/2023 12:00:00 AM;04/02/2020 12:00:00 AM;1825;14;Pacific    ;1445;2;354;THEFT OF IDENTITY                                       ;0928                                   ;60;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221412410;06/15/2022 12:00:00 AM;11/12/2020 12:00:00 AM;1700;14;Pacific    ;1444;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
201410122;04/28/2020 12:00:00 AM;04/28/2020 12:00:00 AM;100;14;Pacific    ;1406;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
231421770;12/13/2023 12:00:00 AM;03/13/2020 12:00:00 AM;1200;14;Pacific    ;1464;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;45;M;O;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;440
231420590;11/20/2023 12:00:00 AM;11/20/2020 12:00:00 AM;1000;14;Pacific    ;1413;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906                                   ;37;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
221404672;01/11/2022 12:00:00 AM;05/01/2020 12:00:00 AM;1200;14;Pacific    ;1405;2;354;THEFT OF IDENTITY                                       ;1900                                   ;54;F;A;116;OTHER/OUTSIDE                               ;;;IC;Invest Cont ;354
231411022;05/22/2020 12:00:00 AM;05/22/2020 12:00:00 AM;1140;14;Pacific    ;1494;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000                                   ;22;M;B;212;TRANSPORTATION FACILITY (AIRPORT)           ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
221404880;01/20/2022 12:00:00 AM;12/01/2020 12:00:00 AM;1430;14;Pacific    ;1464;1;480;BIKE - STOLEN                                           ;0344                                   ;32;M;W;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;480
221418972;11/15/2022 12:00:00 AM;11/15/2020 12:00:00 AM;1200;14;Pacific    ;1414;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0400 1813 0552                    ;28;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
231404594;12/31/2022 12:00:00 AM;03/04/2020 12:00:00 AM;2;14;Pacific    ;1454;2;354;THEFT OF IDENTITY                                       ;0377                                   ;54;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221411398;05/24/2022 12:00:00 AM;03/30/2020 12:00:00 AM;1640;14;Pacific    ;1428;2;354;THEFT OF IDENTITY                                       ;1822                                   ;50;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221409128;04/12/2022 12:00:00 AM;04/20/2020 12:00:00 AM;950;14;Pacific    ;1444;2;886;DISTURBING THE PEACE                                    ;1501                                   ;18;F;B;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;886
211409233;04/06/2021 12:00:00 AM;08/19/2020 12:00:00 AM;1730;14;Pacific    ;1496;1;510;VEHICLE - STOLEN                                        ;;0;;;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;510
231412171;06/09/2023 12:00:00 AM;06/01/2020 12:00:00 AM;1200;14;Pacific    ;1435;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;0443                                   ;-2;M;W;501;SINGLE FAMILY DWELLING                      ;511;VERBAL THREAT                                 ;IC;Invest Cont ;930
221417043;09/28/2022 12:00:00 AM;12/01/2020 12:00:00 AM;1;14;Pacific    ;1428;2;662;BUNCO, GRAND THEFT                                      ;0701                                   ;77;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;662
211408216;03/16/2021 12:00:00 AM;12/28/2020 12:00:00 AM;1100;14;Pacific    ;1496;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;;0;;;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;668
211420201;08/03/2020 12:00:00 AM;08/03/2020 12:00:00 AM;1435;14;Pacific    ;1463;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;31;F;W;108;PARKING LOT                                 ;;;IC;Invest Cont ;440
221411798;05/31/2022 12:00:00 AM;06/25/2020 12:00:00 AM;2200;14;Pacific    ;1479;1;121;RAPE, FORCIBLE                                          ;1206 0942 0537 0913 1259 1824 1262 2034;16;F;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
231419365;10/26/2023 12:00:00 AM;06/01/2020 12:00:00 AM;1200;14;Pacific    ;1473;2;354;THEFT OF IDENTITY                                       ;0377                                   ;33;M;H;710;OTHER PREMISE                               ;;;IC;Invest Cont ;354
221418375;10/30/2022 12:00:00 AM;10/30/2020 12:00:00 AM;2025;14;Pacific    ;1458;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 0342 0444                         ;23;F;H;103;ALLEY                                       ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
211410751;04/30/2021 12:00:00 AM;06/12/2020 12:00:00 AM;930;14;Pacific    ;1438;2;354;THEFT OF IDENTITY                                       ;1501                                   ;30;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221404692;01/15/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1;14;Pacific    ;1431;2;886;DISTURBING THE PEACE                                    ;1501                                   ;56;M;W;101;STREET                                      ;;;AO;Adult Other ;886
221419817;11/02/2022 12:00:00 AM;12/04/2020 12:00:00 AM;1005;14;Pacific    ;1469;2;354;THEFT OF IDENTITY                                       ;0100                                   ;22;F;B;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;354
221404829;01/18/2022 12:00:00 AM;07/16/2020 12:00:00 AM;300;14;Pacific    ;1487;1;310;BURGLARY                                                ;0344                                   ;-1;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;310
221421185;12/20/2022 12:00:00 AM;09/22/2020 12:00:00 AM;1200;14;Pacific    ;1469;2;354;THEFT OF IDENTITY                                       ;1822 0930 0929                         ;44;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221411380;05/24/2022 12:00:00 AM;01/01/2020 12:00:00 AM;2040;14;Pacific    ;1428;2;354;THEFT OF IDENTITY                                       ;1822                                   ;31;F;H;602;BANK                                        ;;;IC;Invest Cont ;354
221418374;10/30/2022 12:00:00 AM;10/30/2020 12:00:00 AM;2025;14;Pacific    ;1458;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 0416                              ;22;M;H;103;ALLEY                                       ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
231407360;03/22/2023 12:00:00 AM;11/16/2020 12:00:00 AM;2300;14;Pacific    ;1452;2;624;BATTERY - SIMPLE ASSAULT                                ;0416                                   ;32;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
231421914;12/17/2020 12:00:00 AM;12/17/2020 12:00:00 AM;1315;14;Pacific    ;1424;2;354;THEFT OF IDENTITY                                       ;0377 0928                              ;25;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221407828;03/18/2022 12:00:00 AM;08/19/2020 12:00:00 AM;1800;14;Pacific    ;1479;1;330;BURGLARY FROM VEHICLE                                   ;1607                                   ;60;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
221420690;11/16/2022 12:00:00 AM;11/14/2020 12:00:00 AM;1730;14;Pacific    ;1433;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0394                                   ;52;M;W;119;PORCH, RESIDENTIAL                          ;;;IC;Invest Cont ;440
221405000;01/19/2022 12:00:00 AM;03/02/2020 12:00:00 AM;1020;14;Pacific    ;1424;2;354;THEFT OF IDENTITY                                       ;1501                                   ;37;M;W;710;OTHER PREMISE                               ;;;IC;Invest Cont ;354
221407872;03/20/2022 12:00:00 AM;04/01/2020 12:00:00 AM;1200;14;Pacific    ;1453;1;310;BURGLARY                                                ;0397 1501                              ;65;F;O;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
221407832;03/18/2021 12:00:00 AM;12/14/2020 12:00:00 AM;805;14;Pacific    ;1496;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;;0;;;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;668
231412095;06/09/2023 12:00:00 AM;06/19/2020 12:00:00 AM;2300;14;Pacific    ;1458;1;121;RAPE, FORCIBLE                                          ;0526 1810 2001 2002 0527 0515 0913 1206;41;F;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
211406426;10/25/2020 12:00:00 AM;07/02/2020 12:00:00 AM;1;14;Pacific    ;1488;2;860;BATTERY WITH SEXUAL CONTACT                             ;1251 1259 0522 1811                    ;16;M;O;203;OTHER BUSINESS                              ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;860
211404448;01/06/2021 12:00:00 AM;12/20/2020 12:00:00 AM;2300;14;Pacific    ;1441;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 0394                              ;22;F;W;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;440
221410135;05/03/2022 12:00:00 AM;08/19/2020 12:00:00 AM;830;14;Pacific    ;1414;2;354;THEFT OF IDENTITY                                       ;0377                                   ;37;M;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231405764;02/10/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1;14;Pacific    ;1457;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0522                                   ;14;M;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
221420220;12/10/2022 12:00:00 AM;10/24/2020 12:00:00 AM;1500;14;Pacific    ;1407;2;354;THEFT OF IDENTITY                                       ;;21;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221404794;11/25/2020 12:00:00 AM;10/28/2020 12:00:00 AM;900;14;Pacific    ;1499;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;;0;;;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;668
221418660;11/08/2022 12:00:00 AM;06/18/2020 12:00:00 AM;1200;14;Pacific    ;1412;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;1501 2000 1814                         ;27;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;236
201410297;05/01/2020 12:00:00 AM;04/30/2020 12:00:00 AM;1900;14;Pacific    ;1438;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
231420990;11/26/2023 12:00:00 AM;12/28/2020 12:00:00 AM;2130;14;Pacific    ;1435;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0356 0400 0408 0429 1814               ;21;F;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
211406974;02/23/2021 12:00:00 AM;11/01/2020 12:00:00 AM;1930;14;Pacific    ;1464;2;860;BATTERY WITH SEXUAL CONTACT                             ;0522                                   ;14;F;O;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;860
211415780;07/27/2021 12:00:00 AM;10/01/2020 12:00:00 AM;1;14;Pacific    ;1457;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0500                                   ;5;F;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
231407629;03/29/2023 12:00:00 AM;11/05/2020 12:00:00 AM;1800;14;Pacific    ;1437;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
221407877;03/19/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;14;Pacific    ;1409;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0400                                   ;4;M;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
231416189;08/08/2020 12:00:00 AM;08/08/2020 12:00:00 AM;1210;14;Pacific    ;1453;2;354;THEFT OF IDENTITY                                       ;0928 0377                              ;41;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221413552;06/24/2022 12:00:00 AM;03/18/2020 12:00:00 AM;2330;14;Pacific    ;1496;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0344 1300                              ;27;F;C;804;GREYHOUND OR INTERSTATE BUS                 ;;;IC;Invest Cont ;331
211419146;09/23/2021 12:00:00 AM;07/30/2020 12:00:00 AM;1530;14;Pacific    ;1494;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;1822 0344                              ;29;F;O;212;TRANSPORTATION FACILITY (AIRPORT)           ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;341
211406057;02/05/2021 12:00:00 AM;01/01/2020 12:00:00 AM;1200;14;Pacific    ;1454;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;1501 0913                              ;-1;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;440
231409333;08/17/2020 12:00:00 AM;08/17/2020 12:00:00 AM;1200;14;Pacific    ;1407;2;354;THEFT OF IDENTITY                                       ;0377                                   ;36;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221410681;05/11/2022 12:00:00 AM;07/11/2020 12:00:00 AM;1;14;Pacific    ;1413;2;354;THEFT OF IDENTITY                                       ;1501                                   ;17;F;H;710;OTHER PREMISE                               ;;;IC;Invest Cont ;354
221404732;10/01/2021 12:00:00 AM;11/01/2020 12:00:00 AM;1200;14;Pacific    ;1452;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;27;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;440
221409411;04/11/2022 12:00:00 AM;08/14/2020 12:00:00 AM;1;14;Pacific    ;1452;2;354;THEFT OF IDENTITY                                       ;1822                                   ;43;M;H;751;WEBSITE                                     ;;;IC;Invest Cont ;354
211404039;01/02/2021 12:00:00 AM;12/29/2020 12:00:00 AM;730;14;Pacific    ;1464;1;330;BURGLARY FROM VEHICLE                                   ;0344 1300 1606                         ;46;F;O;707;GARAGE/CARPORT                              ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;330
231411579;05/31/2023 12:00:00 AM;02/20/2020 12:00:00 AM;1508;14;Pacific    ;1469;2;354;THEFT OF IDENTITY                                       ;1822 0100 0929 0928                    ;40;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221417121;09/29/2022 12:00:00 AM;02/05/2020 12:00:00 AM;1200;14;Pacific    ;1458;2;354;THEFT OF IDENTITY                                       ;0377                                   ;51;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231412012;06/08/2023 12:00:00 AM;06/23/2020 12:00:00 AM;545;14;Pacific    ;1479;2;354;THEFT OF IDENTITY                                       ;0928 0377                              ;30;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221413475;07/05/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;14;Pacific    ;1458;1;121;RAPE, FORCIBLE                                          ;0558 0400 1258 0522                    ;10;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
221419816;12/01/2022 12:00:00 AM;12/01/2020 12:00:00 AM;900;14;Pacific    ;1433;2;354;THEFT OF IDENTITY                                       ;0100                                   ;40;F;W;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;354
241404545;01/12/2024 12:00:00 AM;08/15/2020 12:00:00 AM;1400;14;Pacific    ;1432;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;0928 0931                              ;85;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;649
221417581;10/11/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;14;Pacific    ;1453;1;121;RAPE, FORCIBLE                                          ;1814 1259 0527 0500                    ;14;F;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
221409118;04/11/2022 12:00:00 AM;04/25/2020 12:00:00 AM;1;14;Pacific    ;1427;2;354;THEFT OF IDENTITY                                       ;0377 0120                              ;53;F;A;750;CYBERSPACE                                  ;;;IC;Invest Cont ;354
221410631;05/11/2022 12:00:00 AM;08/11/2020 12:00:00 AM;1805;14;Pacific    ;1472;2;354;THEFT OF IDENTITY                                       ;1822                                   ;38;F;O;710;OTHER PREMISE                               ;;;IC;Invest Cont ;354
221405638;02/01/2022 12:00:00 AM;09/01/2020 12:00:00 AM;1425;14;Pacific    ;1431;2;354;THEFT OF IDENTITY                                       ;0377                                   ;42;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221407878;03/19/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;14;Pacific    ;1409;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0400 1415                              ;2;M;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
231417189;09/08/2023 12:00:00 AM;10/20/2020 12:00:00 AM;1200;14;Pacific    ;1464;1;310;BURGLARY                                                ;0344 1606                              ;30;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;310
221420533;10/24/2022 12:00:00 AM;12/04/2020 12:00:00 AM;1030;14;Pacific    ;1469;2;354;THEFT OF IDENTITY                                       ;1822 0922 0929 0930                    ;22;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221405912;02/08/2022 12:00:00 AM;09/08/2020 12:00:00 AM;1535;14;Pacific    ;1454;2;354;THEFT OF IDENTITY                                       ;0377                                   ;31;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231406106;02/21/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1;14;Pacific    ;1449;1;210;ROBBERY                                                 ;1822 0400 0444 0344                    ;56;M;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;210
231408727;02/01/2020 12:00:00 AM;02/01/2020 12:00:00 AM;1200;14;Pacific    ;1454;2;354;THEFT OF IDENTITY                                       ;0377                                   ;54;M;W;710;OTHER PREMISE                               ;;;IC;Invest Cont ;354
211404515;01/08/2021 12:00:00 AM;12/31/2020 12:00:00 AM;1800;14;Pacific    ;1434;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0344 1300                              ;69;M;W;101;STREET                                      ;;;IC;Invest Cont ;331
221420565;10/07/2022 12:00:00 AM;10/17/2020 12:00:00 AM;2205;14;Pacific    ;1469;2;354;THEFT OF IDENTITY                                       ;1822 0922 0929 0930                    ;21;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231422045;12/21/2023 12:00:00 AM;04/20/2020 12:00:00 AM;1800;14;Pacific    ;1455;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
231410100;05/09/2023 12:00:00 AM;01/18/2020 12:00:00 AM;1225;14;Pacific    ;1469;2;354;THEFT OF IDENTITY                                       ;0377                                   ;34;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
201416348;08/30/2020 12:00:00 AM;08/28/2020 12:00:00 AM;1200;14;Pacific    ;1453;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
211419620;10/07/2021 12:00:00 AM;03/19/2020 12:00:00 AM;1100;14;Pacific    ;1455;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;1606 0344                              ;68;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;440
201418201;10/03/2020 12:00:00 AM;09/29/2020 12:00:00 AM;1830;14;Pacific    ;1454;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;1300 0344 1606 2032                    ;63;M;H;103;ALLEY                                       ;;;IC;Invest Cont ;420
201406733;02/16/2020 12:00:00 AM;02/13/2020 12:00:00 AM;2300;14;Pacific    ;1406;1;330;BURGLARY FROM VEHICLE                                   ;0344 1300                              ;32;M;W;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;330
201405970;02/01/2020 12:00:00 AM;02/01/2020 12:00:00 AM;1658;14;Pacific    ;1494;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;1822 0344                              ;39;M;O;212;TRANSPORTATION FACILITY (AIRPORT)           ;;;AO;Adult Other ;440
201405023;01/19/2020 12:00:00 AM;01/19/2020 12:00:00 AM;1850;14;Pacific    ;1435;1;310;BURGLARY                                                ;1609 0344                              ;37;M;A;501;SINGLE FAMILY DWELLING                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;310
201405778;01/27/2020 12:00:00 AM;01/20/2020 12:00:00 AM;1540;14;Pacific    ;1494;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;1822 0344                              ;34;M;W;212;TRANSPORTATION FACILITY (AIRPORT)           ;;;IC;Invest Cont ;440
201411378;05/25/2020 12:00:00 AM;05/25/2020 12:00:00 AM;1400;14;Pacific    ;1467;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201409975;04/22/2020 12:00:00 AM;04/21/2020 12:00:00 AM;1930;14;Pacific    ;1446;1;330;BURGLARY FROM VEHICLE                                   ;0344 1300                              ;43;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
201420586;11/20/2020 12:00:00 AM;11/18/2020 12:00:00 AM;630;14;Pacific    ;1403;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;1606 0344 1300                         ;33;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;420
201420127;11/10/2020 12:00:00 AM;11/08/2020 12:00:00 AM;1300;14;Pacific    ;1487;1;480;BIKE - STOLEN                                           ;0344                                   ;34;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;480
201419812;11/06/2020 12:00:00 AM;11/06/2020 12:00:00 AM;1910;14;Pacific    ;1435;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1300 2004                         ;48;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;740
201407385;02/03/2020 12:00:00 AM;02/02/2020 12:00:00 AM;2000;14;Pacific    ;1449;1;330;BURGLARY FROM VEHICLE                                   ;1606 0344                              ;31;F;W;123;PARKING UNDERGROUND/BUILDING                ;;;IC;Invest Cont ;330
201416213;07/25/2020 12:00:00 AM;07/25/2020 12:00:00 AM;1640;14;Pacific    ;1427;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0561 0421                         ;68;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201404274;01/05/2020 12:00:00 AM;01/04/2020 12:00:00 AM;2219;14;Pacific    ;1476;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1501                                   ;62;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
201412163;06/11/2020 12:00:00 AM;06/11/2020 12:00:00 AM;350;14;Pacific    ;1472;1;330;BURGLARY FROM VEHICLE                                   ;0344                                   ;47;M;W;101;STREET                                      ;;;IC;Invest Cont ;330
201419844;11/06/2020 12:00:00 AM;11/06/2020 12:00:00 AM;1745;14;Pacific    ;1431;2;624;BATTERY - SIMPLE ASSAULT                                ;1822 0400 0416 0417                    ;17;M;B;116;OTHER/OUTSIDE                               ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201411760;05/27/2020 12:00:00 AM;05/26/2020 12:00:00 AM;2100;14;Pacific    ;1453;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0321 0344 1300                         ;50;M;W;104;DRIVEWAY                                    ;;;IC;Invest Cont ;331
201420929;11/29/2020 12:00:00 AM;11/28/2020 12:00:00 AM;2100;14;Pacific    ;1473;1;330;BURGLARY FROM VEHICLE                                   ;1300 1609 0344                         ;32;F;H;101;STREET                                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;330
201418530;10/10/2020 12:00:00 AM;10/10/2020 12:00:00 AM;442;14;Pacific    ;1474;1;310;BURGLARY                                                ;0344 1607                              ;24;M;W;707;GARAGE/CARPORT                              ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;310
201400766;06/21/2020 12:00:00 AM;06/21/2020 12:00:00 AM;226;14;Pacific    ;1479;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1300 0329                              ;48;M;B;101;STREET                                      ;109;SEMI-AUTOMATIC PISTOL                         ;IC;Invest Cont ;740
201421233;12/05/2020 12:00:00 AM;12/05/2020 12:00:00 AM;1750;14;Pacific    ;1494;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0913 2000 0400 0444                    ;23;F;B;212;TRANSPORTATION FACILITY (AIRPORT)           ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
201408953;03/28/2020 12:00:00 AM;03/23/2020 12:00:00 AM;230;14;Pacific    ;1469;1;330;BURGLARY FROM VEHICLE                                   ;0344 1300                              ;28;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;330
