DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
211904005;12/31/2020 12:00:00 AM;12/31/2020 12:00:00 AM;1220;19;Mission    ;1974;2;624;BATTERY - SIMPLE ASSAULT                                ;0416                                   ;26;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
221908151;04/12/2022 12:00:00 AM;10/01/2020 12:00:00 AM;1;19;Mission    ;1988;1;821;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH ;0913 2024 1817 0360 1258 0507          ;8;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
231907172;03/21/2023 12:00:00 AM;03/15/2020 12:00:00 AM;1200;19;Mission    ;1983;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);1259 0913 1817 1801 0503               ;12;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
231915767;10/25/2023 12:00:00 AM;09/02/2020 12:00:00 AM;1;19;Mission    ;1985;2;354;THEFT OF IDENTITY                                       ;0917                                   ;15;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231906599;03/03/2023 12:00:00 AM;01/14/2020 12:00:00 AM;1335;19;Mission    ;1902;2;354;THEFT OF IDENTITY                                       ;0928                                   ;35;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231912127;07/26/2023 12:00:00 AM;01/26/2020 12:00:00 AM;1735;19;Mission    ;1913;2;354;THEFT OF IDENTITY                                       ;0923                                   ;46;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221917823;12/12/2022 12:00:00 AM;04/05/2020 12:00:00 AM;1550;19;Mission    ;1921;2;354;THEFT OF IDENTITY                                       ;;23;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221909318;05/09/2022 12:00:00 AM;05/08/2020 12:00:00 AM;1120;19;Mission    ;1954;1;330;BURGLARY FROM VEHICLE                                   ;1612 0385                              ;36;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
221917253;11/25/2022 12:00:00 AM;06/15/2020 12:00:00 AM;1200;19;Mission    ;1981;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
221905982;02/20/2022 12:00:00 AM;02/20/2020 12:00:00 AM;1500;19;Mission    ;1977;2;901;VIOLATION OF RESTRAINING ORDER                          ;1259 2038                              ;15;F;H;101;STREET                                      ;;;AA;Adult Arrest;901
231905726;02/08/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1;19;Mission    ;1995;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0913 1817 0556 1258 0522               ;5;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
231905565;02/06/2023 12:00:00 AM;01/01/2020 12:00:00 AM;5;19;Mission    ;1964;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1813 0913 0448                    ;26;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
221908420;04/15/2022 12:00:00 AM;08/01/2020 12:00:00 AM;5;19;Mission    ;1985;2;813;CHILD ANNOYING (17YRS & UNDER)                          ;;13;F;W;737;SKATING RINK*                               ;;;IC;Invest Cont ;813
231906446;02/28/2023 12:00:00 AM;02/17/2020 12:00:00 AM;1200;19;Mission    ;1974;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0416 1258 0553                         ;5;F;H;501;SINGLE FAMILY DWELLING                      ;301;BELT FLAILING INSTRUMENT/CHAIN                ;AA;Adult Arrest;627
231906802;03/09/2023 12:00:00 AM;06/26/2020 12:00:00 AM;1100;19;Mission    ;1988;1;310;BURGLARY                                                ;1605 0329                              ;54;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;310
221913440;08/20/2022 12:00:00 AM;04/17/2020 12:00:00 AM;955;19;Mission    ;1913;2;354;THEFT OF IDENTITY                                       ;1202                                   ;78;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221912723;08/02/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1100;19;Mission    ;1972;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;0923                                   ;56;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;649
221907310;03/21/2022 12:00:00 AM;03/19/2020 12:00:00 AM;1510;19;Mission    ;1984;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;1402 0554 1258 0515 0913 1817 2024     ;7;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);JA;Juv Arrest  ;815
221916942;11/15/2022 12:00:00 AM;04/01/2020 12:00:00 AM;5;19;Mission    ;1904;1;820;ORAL COPULATION                                         ;1258 0554 0913 1817 0421 2024 0507     ;8;M;B;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
221916382;11/02/2022 12:00:00 AM;11/11/2020 12:00:00 AM;1200;19;Mission    ;1962;2;354;THEFT OF IDENTITY                                       ;0929 1822                              ;31;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221907738;04/01/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;19;Mission    ;1987;2;354;THEFT OF IDENTITY                                       ;;16;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
241904532;12/19/2023 12:00:00 AM;05/01/2020 12:00:00 AM;5;19;Mission    ;1993;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;1258 0522 0515 0913 1817 1801          ;8;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
221905893;02/15/2022 12:00:00 AM;02/15/2020 12:00:00 AM;1;19;Mission    ;1962;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906                                   ;52;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
231911608;07/14/2023 12:00:00 AM;01/01/2020 12:00:00 AM;600;19;Mission    ;1984;1;820;ORAL COPULATION                                         ;0522 0510 1258 2021 0913 1817          ;7;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
221916140;10/25/2022 12:00:00 AM;10/25/2020 12:00:00 AM;1200;19;Mission    ;1962;2;813;CHILD ANNOYING (17YRS & UNDER)                          ;0913 1817 1258 0522                    ;10;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AO;Adult Other ;813
221911806;07/10/2022 12:00:00 AM;03/25/2020 12:00:00 AM;1;19;Mission    ;1977;2;354;THEFT OF IDENTITY                                       ;;31;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221907753;04/01/2022 12:00:00 AM;10/16/2020 12:00:00 AM;2300;19;Mission    ;1994;1;121;RAPE, FORCIBLE                                          ;1814 1817 1206 1262 0527 0913 2000     ;18;F;H;108;PARKING LOT                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
221916426;11/02/2022 12:00:00 AM;01/09/2020 12:00:00 AM;1000;19;Mission    ;1985;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;37;M;H;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;341
221908403;04/18/2022 12:00:00 AM;04/17/2020 12:00:00 AM;2200;19;Mission    ;1972;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329 1300                              ;31;F;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;745
221915597;10/11/2022 12:00:00 AM;06/01/2020 12:00:00 AM;5;19;Mission    ;1916;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0913 1817 0510 0522 2033 2024 0400 1258;9;F;H;109;PARK/PLAYGROUND                             ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
221908685;04/25/2022 12:00:00 AM;03/07/2020 12:00:00 AM;1640;19;Mission    ;1974;2;354;THEFT OF IDENTITY                                       ;0917 0929 0930 0923                    ;19;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221913658;08/24/2022 12:00:00 AM;03/03/2020 12:00:00 AM;1;19;Mission    ;1902;2;354;THEFT OF IDENTITY                                       ;;41;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221912089;07/13/2022 12:00:00 AM;01/04/2020 12:00:00 AM;1100;19;Mission    ;1916;2;810;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;0527 2024 1814 0533 0913 1258          ;14;F;O;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;810
221915337;10/05/2022 12:00:00 AM;07/08/2020 12:00:00 AM;600;19;Mission    ;1921;1;121;RAPE, FORCIBLE                                          ;;38;F;H;505;MOTEL                                       ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;121
221917036;11/03/2022 12:00:00 AM;11/03/2020 12:00:00 AM;1415;19;Mission    ;1974;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 0603                              ;45;M;W;507;CONDOMINIUM/TOWNHOUSE                       ;;;AO;Adult Other ;740
231910853;06/24/2023 12:00:00 AM;08/28/2020 12:00:00 AM;1145;19;Mission    ;1921;2;354;THEFT OF IDENTITY                                       ;0922 0930 1822                         ;49;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221916494;11/02/2022 12:00:00 AM;11/02/2020 12:00:00 AM;1225;19;Mission    ;1994;2;940;EXTORTION                                               ;1915                                   ;21;M;H;751;WEBSITE                                     ;;;IC;Invest Cont ;940
221916131;10/26/2022 12:00:00 AM;03/26/2020 12:00:00 AM;2125;19;Mission    ;1994;2;354;THEFT OF IDENTITY                                       ;0928                                   ;38;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221917878;12/13/2022 12:00:00 AM;08/01/2020 12:00:00 AM;1200;19;Mission    ;1907;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0360 0503 0522 1258 0913 1817          ;11;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
221918167;12/20/2022 12:00:00 AM;12/19/2020 12:00:00 AM;1900;19;Mission    ;1966;1;330;BURGLARY FROM VEHICLE                                   ;0344 1307 0352 1822 1302 1609          ;27;F;H;740;OTHER PLACE OF WORSHIP                      ;;;IC;Invest Cont ;330
221906797;03/10/2022 12:00:00 AM;06/30/2020 12:00:00 AM;700;19;Mission    ;1917;2;354;THEFT OF IDENTITY                                       ;0913 0377 0555                         ;28;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201909255;04/29/2020 12:00:00 AM;04/28/2020 12:00:00 AM;1700;19;Mission    ;1952;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
231907171;03/21/2023 12:00:00 AM;03/15/2020 12:00:00 AM;1200;19;Mission    ;1983;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);1259 1801 1817 0913 0503               ;14;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
231916568;11/13/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1510;19;Mission    ;1988;2;354;THEFT OF IDENTITY                                       ;0377 1822                              ;50;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231907935;04/11/2023 12:00:00 AM;09/24/2020 12:00:00 AM;1100;19;Mission    ;1988;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;45;F;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;740
201909450;05/05/2020 12:00:00 AM;05/05/2020 12:00:00 AM;430;19;Mission    ;1987;1;648;ARSON                                                   ;;42;F;H;104;DRIVEWAY                                    ;;;IC;Invest Cont ;648
221912349;07/11/2022 12:00:00 AM;10/14/2020 12:00:00 AM;1010;19;Mission    ;1925;2;354;THEFT OF IDENTITY                                       ;0917                                   ;55;F;F;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221916217;10/28/2022 12:00:00 AM;12/23/2020 12:00:00 AM;1;19;Mission    ;1912;2;354;THEFT OF IDENTITY                                       ;;58;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221912361;07/24/2022 12:00:00 AM;02/24/2020 12:00:00 AM;1200;19;Mission    ;1983;2;354;THEFT OF IDENTITY                                       ;1822                                   ;42;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221907277;03/21/2022 12:00:00 AM;10/18/2020 12:00:00 AM;1400;19;Mission    ;1971;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1814                                   ;32;F;H;101;STREET                                      ;;;AA;Adult Arrest;956
231905574;02/07/2023 12:00:00 AM;02/03/2020 12:00:00 AM;2000;19;Mission    ;1969;1;330;BURGLARY FROM VEHICLE                                   ;0344                                   ;23;F;H;101;STREET                                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;330
221906061;02/19/2022 12:00:00 AM;08/20/2020 12:00:00 AM;820;19;Mission    ;1961;2;354;THEFT OF IDENTITY                                       ;0930                                   ;33;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231905889;02/13/2023 12:00:00 AM;09/18/2020 12:00:00 AM;1;19;Mission    ;1964;1;210;ROBBERY                                                 ;0344 0449 0421 1822 1281 2058 0903 1510;18;F;H;501;SINGLE FAMILY DWELLING                      ;102;HAND GUN                                      ;IC;Invest Cont ;210
211912351;08/23/2021 12:00:00 AM;03/01/2020 12:00:00 AM;1200;19;Mission    ;1994;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
211906386;03/08/2021 12:00:00 AM;08/20/2020 12:00:00 AM;900;19;Mission    ;1967;2;903;CONTEMPT OF COURT                                       ;2038 0913 1813                         ;45;M;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;903
221917817;12/12/2022 12:00:00 AM;11/08/2020 12:00:00 AM;305;19;Mission    ;1985;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;;42;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
221904163;01/05/2022 12:00:00 AM;11/17/2020 12:00:00 AM;1150;19;Mission    ;1931;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;82;M;W;701;HOSPITAL                                    ;;;IC;Invest Cont ;341
231911053;06/29/2023 12:00:00 AM;11/18/2020 12:00:00 AM;1200;19;Mission    ;1979;2;354;THEFT OF IDENTITY                                       ;0930 1822                              ;44;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231906447;02/28/2023 12:00:00 AM;02/17/2020 12:00:00 AM;1200;19;Mission    ;1974;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0416 1258 0553                         ;3;M;H;501;SINGLE FAMILY DWELLING                      ;301;BELT FLAILING INSTRUMENT/CHAIN                ;AA;Adult Arrest;627
221908508;04/21/2022 12:00:00 AM;08/12/2020 12:00:00 AM;1200;19;Mission    ;1981;2;354;THEFT OF IDENTITY                                       ;0377 1822                              ;50;F;W;208;AUTO SALES LOT                              ;;;IC;Invest Cont ;354
221910282;06/02/2022 12:00:00 AM;06/01/2020 12:00:00 AM;1200;19;Mission    ;1982;2;354;THEFT OF IDENTITY                                       ;0922                                   ;23;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231909660;05/23/2023 12:00:00 AM;05/23/2020 12:00:00 AM;2030;19;Mission    ;1934;2;354;THEFT OF IDENTITY                                       ;;49;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
211904165;01/05/2021 12:00:00 AM;12/31/2020 12:00:00 AM;2130;19;Mission    ;1993;1;210;ROBBERY                                                 ;0342 1822 0416 0446 0344 0355 0354     ;51;M;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;210
221904880;01/25/2022 12:00:00 AM;06/01/2020 12:00:00 AM;1;19;Mission    ;1913;2;860;BATTERY WITH SEXUAL CONTACT                             ;0522 0913 1817                         ;40;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;860
231906153;02/20/2023 12:00:00 AM;12/18/2020 12:00:00 AM;2151;19;Mission    ;1967;2;354;THEFT OF IDENTITY                                       ;;59;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221907278;03/21/2022 12:00:00 AM;10/18/2020 12:00:00 AM;1400;19;Mission    ;1993;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;1814 2000 0429 0448 0913               ;32;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
221915679;10/13/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;19;Mission    ;1959;1;235;CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT             ;0913 1817 1258 0411                    ;7;M;H;122;VEHICLE, PASSENGER/TRUCK                    ;200;KNIFE WITH BLADE 6INCHES OR LESS              ;AA;Adult Arrest;235
201917386;11/23/2020 12:00:00 AM;11/23/2020 12:00:00 AM;730;19;Mission    ;1959;2;946;OTHER MISCELLANEOUS CRIME                               ;1202                                   ;65;F;H;101;STREET                                      ;;;IC;Invest Cont ;946
221914445;09/14/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;19;Mission    ;1998;2;860;BATTERY WITH SEXUAL CONTACT                             ;1202 0913 0448 0551                    ;72;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;860
221911305;06/27/2022 12:00:00 AM;06/16/2020 12:00:00 AM;2200;19;Mission    ;1908;1;121;RAPE, FORCIBLE                                          ;0527 0522 0537 0913 1814 2000          ;21;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
201904694;01/16/2020 12:00:00 AM;01/15/2020 12:00:00 AM;2130;19;Mission    ;1901;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
221904134;01/04/2022 12:00:00 AM;04/15/2020 12:00:00 AM;2000;19;Mission    ;1963;1;121;RAPE, FORCIBLE                                          ;1206 0913 1814 2000 1262 0527          ;21;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;121
231908073;04/15/2023 12:00:00 AM;12/01/2020 12:00:00 AM;1250;19;Mission    ;1904;2;354;THEFT OF IDENTITY                                       ;0377                                   ;51;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
211909484;06/04/2021 12:00:00 AM;03/25/2020 12:00:00 AM;1910;19;Mission    ;1906;2;354;THEFT OF IDENTITY                                       ;0922                                   ;24;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231907602;04/03/2023 12:00:00 AM;04/01/2020 12:00:00 AM;1200;19;Mission    ;1971;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329                                   ;35;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;745
231909898;05/25/2023 12:00:00 AM;06/01/2020 12:00:00 AM;2300;19;Mission    ;1921;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0500 1258 0522 0913                    ;9;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
231905552;02/07/2023 12:00:00 AM;11/01/2020 12:00:00 AM;1200;19;Mission    ;1983;2;354;THEFT OF IDENTITY                                       ;;74;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221904906;01/25/2022 12:00:00 AM;10/30/2020 12:00:00 AM;1725;19;Mission    ;1925;2;354;THEFT OF IDENTITY                                       ;;48;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221918279;12/23/2022 12:00:00 AM;09/24/2020 12:00:00 AM;115;19;Mission    ;1902;2;354;THEFT OF IDENTITY                                       ;1822 1912 0929                         ;47;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231913826;08/30/2023 12:00:00 AM;01/01/2020 12:00:00 AM;600;19;Mission    ;1902;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);1259                                   ;13;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
221915922;10/20/2022 12:00:00 AM;08/29/2020 12:00:00 AM;1;19;Mission    ;1918;2;354;THEFT OF IDENTITY                                       ;;52;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
201915689;10/15/2020 12:00:00 AM;10/15/2020 12:00:00 AM;305;19;Mission    ;1918;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;35;F;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;740
201918078;12/15/2020 12:00:00 AM;12/15/2020 12:00:00 AM;1111;19;Mission    ;1983;1;210;ROBBERY                                                 ;0344 0334 0312 1822 1402               ;19;M;H;108;PARKING LOT                                 ;114;AIR PISTOL/REVOLVER/RIFLE/BB GUN              ;IC;Invest Cont ;210
201911106;06/18/2020 12:00:00 AM;04/26/2020 12:00:00 AM;1908;19;Mission    ;1995;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0450 1822 0395 0906                    ;19;M;H;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;230
201908231;03/30/2020 12:00:00 AM;03/30/2020 12:00:00 AM;2000;19;Mission    ;1998;2;906;FIREARMS RESTRAINING ORDER (FIREARMS RO)                ;3011 3037 3034 3028 3102 4026          ;28;F;W;108;PARKING LOT                                 ;;;IC;Invest Cont ;906
201908682;04/12/2020 12:00:00 AM;04/12/2020 12:00:00 AM;2221;19;Mission    ;1961;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0416                                   ;11;M;H;503;HOTEL                                       ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;627
201908696;04/13/2020 12:00:00 AM;04/12/2020 12:00:00 AM;700;19;Mission    ;1902;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
201910095;05/21/2020 12:00:00 AM;03/17/2020 12:00:00 AM;317;19;Mission    ;1902;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344 1606                              ;31;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;420
201917640;12/02/2020 12:00:00 AM;12/02/2020 12:00:00 AM;1140;19;Mission    ;1913;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0448 0409 1822                    ;37;F;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201914494;09/14/2020 12:00:00 AM;09/14/2020 12:00:00 AM;700;19;Mission    ;1907;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;1822 0421 0416 1202 1218               ;68;M;B;155;DAM/RESERVOIR                               ;114;AIR PISTOL/REVOLVER/RIFLE/BB GUN              ;IC;Invest Cont ;230
201904416;01/08/2020 12:00:00 AM;01/08/2020 12:00:00 AM;2100;19;Mission    ;1991;2;624;BATTERY - SIMPLE ASSAULT                                ;2004 0416                              ;27;M;H;210;RESTAURANT/FAST FOOD                        ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201913374;08/17/2020 12:00:00 AM;08/16/2020 12:00:00 AM;1100;19;Mission    ;1984;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1300                              ;24;F;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
201904941;01/22/2020 12:00:00 AM;01/22/2020 12:00:00 AM;1535;19;Mission    ;1988;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1813 1814 0416 0401               ;23;M;W;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201917175;11/21/2020 12:00:00 AM;11/20/2020 12:00:00 AM;2200;19;Mission    ;1913;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201907628;03/14/2020 12:00:00 AM;03/14/2020 12:00:00 AM;1530;19;Mission    ;1974;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344                                   ;66;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;420
201908081;03/26/2020 12:00:00 AM;03/25/2020 12:00:00 AM;1200;19;Mission    ;1966;2;901;VIOLATION OF RESTRAINING ORDER                          ;;25;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AA;Adult Arrest;901
201913906;08/29/2020 12:00:00 AM;08/28/2020 12:00:00 AM;1600;19;Mission    ;1907;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201905114;01/23/2020 12:00:00 AM;01/01/2020 12:00:00 AM;1200;19;Mission    ;1956;2;354;THEFT OF IDENTITY                                       ;0923 0930 1822                         ;45;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201913385;08/17/2020 12:00:00 AM;08/16/2020 12:00:00 AM;1900;19;Mission    ;1904;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
