DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
220614831;08/18/2022 12:00:00 AM;08/17/2020 12:00:00 AM;1200;6;Hollywood  ;666;2;354;THEFT OF IDENTITY                                       ;1822 1501 0930 2004                    ;28;M;H;102;SIDEWALK                                    ;;;IC;Invest Cont ;354
230617817;11/14/2023 12:00:00 AM;11/13/2020 12:00:00 AM;2015;6;Hollywood  ;622;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;420
240604173;01/05/2024 12:00:00 AM;07/09/2020 12:00:00 AM;1230;6;Hollywood  ;637;2;354;THEFT OF IDENTITY                                       ;0928                                   ;21;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220604399;01/10/2022 12:00:00 AM;09/19/2020 12:00:00 AM;1600;6;Hollywood  ;668;2;354;THEFT OF IDENTITY                                       ;1822                                   ;30;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230606306;02/24/2023 12:00:00 AM;03/20/2020 12:00:00 AM;1800;6;Hollywood  ;622;2;661;UNAUTHORIZED COMPUTER ACCESS                            ;1822 1914                              ;30;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;661
220610269;05/13/2022 12:00:00 AM;10/08/2020 12:00:00 AM;1925;6;Hollywood  ;656;2;354;THEFT OF IDENTITY                                       ;0928 1822 0344                         ;38;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230605916;02/09/2023 12:00:00 AM;02/09/2020 12:00:00 AM;1415;6;Hollywood  ;636;2;354;THEFT OF IDENTITY                                       ;1822 0930 0928                         ;35;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220619758;12/05/2022 12:00:00 AM;06/15/2020 12:00:00 AM;1500;6;Hollywood  ;643;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0400 2000 1813 0416 0417 0446          ;10;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
240604147;01/05/2024 12:00:00 AM;01/01/2020 12:00:00 AM;1405;6;Hollywood  ;646;2;354;THEFT OF IDENTITY                                       ;0930 1822 0929 0922                    ;32;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220606971;03/05/2022 12:00:00 AM;07/02/2020 12:00:00 AM;940;6;Hollywood  ;636;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0400 0416 0444 1822 1501               ;52;M;W;102;SIDEWALK                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;230
220608736;04/12/2022 12:00:00 AM;10/22/2020 12:00:00 AM;1200;6;Hollywood  ;666;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;0344 1822 1501 0923                    ;57;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;649
220604806;01/19/2022 12:00:00 AM;03/21/2020 12:00:00 AM;1200;6;Hollywood  ;636;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;54;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220605785;02/08/2022 12:00:00 AM;10/16/2020 12:00:00 AM;1820;6;Hollywood  ;666;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1501 1822                              ;41;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
220605303;01/30/2022 12:00:00 AM;01/10/2020 12:00:00 AM;800;6;Hollywood  ;669;2;354;THEFT OF IDENTITY                                       ;0377 1822 1501 0930 0928 0929          ;28;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230604435;01/11/2023 12:00:00 AM;12/13/2020 12:00:00 AM;2000;6;Hollywood  ;667;1;310;BURGLARY                                                ;1822 0344                              ;45;F;W;120;STORAGE SHED                                ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;310
220611171;05/31/2022 12:00:00 AM;03/10/2020 12:00:00 AM;1000;6;Hollywood  ;632;2;354;THEFT OF IDENTITY                                       ;1822                                   ;49;M;O;710;OTHER PREMISE                               ;;;IC;Invest Cont ;354
220620646;12/27/2022 12:00:00 AM;11/19/2020 12:00:00 AM;1040;6;Hollywood  ;649;2;354;THEFT OF IDENTITY                                       ;0929 0922 0917                         ;58;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230609606;05/09/2023 12:00:00 AM;08/23/2020 12:00:00 AM;1005;6;Hollywood  ;656;2;354;THEFT OF IDENTITY                                       ;1822                                   ;58;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220614618;08/13/2022 12:00:00 AM;12/15/2020 12:00:00 AM;2200;6;Hollywood  ;666;1;330;BURGLARY FROM VEHICLE                                   ;1822 1300 0344 0352 1601               ;28;F;H;101;STREET                                      ;;;IC;Invest Cont ;330
220609836;05/03/2022 12:00:00 AM;06/30/2020 12:00:00 AM;1800;6;Hollywood  ;646;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1822 1906 1501                         ;46;M;W;503;HOTEL                                       ;511;VERBAL THREAT                                 ;IC;Invest Cont ;956
230613179;07/25/2023 12:00:00 AM;02/20/2020 12:00:00 AM;1720;6;Hollywood  ;631;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;37;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220611494;06/08/2022 12:00:00 AM;03/12/2020 12:00:00 AM;1140;6;Hollywood  ;667;2;624;BATTERY - SIMPLE ASSAULT                                ;1822 0400 0416 1259                    ;14;M;H;720;JUNIOR HIGH SCHOOL                          ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
230612691;07/18/2023 12:00:00 AM;09/18/2020 12:00:00 AM;342;6;Hollywood  ;626;2;354;THEFT OF IDENTITY                                       ;1822 0922                              ;25;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220619815;12/01/2022 12:00:00 AM;12/08/2020 12:00:00 AM;1;6;Hollywood  ;632;2;354;THEFT OF IDENTITY                                       ;1822                                   ;58;F;H;710;OTHER PREMISE                               ;;;IC;Invest Cont ;354
230618170;11/20/2023 12:00:00 AM;01/17/2020 12:00:00 AM;1500;6;Hollywood  ;645;2;946;OTHER MISCELLANEOUS CRIME                               ;0913 1501                              ;34;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;946
230618916;12/13/2023 12:00:00 AM;12/11/2020 12:00:00 AM;1900;6;Hollywood  ;678;2;662;BUNCO, GRAND THEFT                                      ;0701 0913 2021 1501                    ;49;F;H;717;HEALTH SPA/GYM                              ;;;IC;Invest Cont ;662
230604935;01/13/2023 12:00:00 AM;03/10/2020 12:00:00 AM;1600;6;Hollywood  ;656;2;354;THEFT OF IDENTITY                                       ;1822                                   ;49;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
210608827;04/23/2021 12:00:00 AM;12/15/2020 12:00:00 AM;1400;6;Hollywood  ;667;1;310;BURGLARY                                                ;0358 0344 1822                         ;53;M;W;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
230612659;07/08/2023 12:00:00 AM;06/01/2020 12:00:00 AM;850;6;Hollywood  ;622;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;45;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230604864;01/23/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1;6;Hollywood  ;659;1;121;RAPE, FORCIBLE                                          ;1268 0361 0400 0500 1202 2033 0913 2021;62;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;121
230604663;01/17/2023 12:00:00 AM;11/01/2020 12:00:00 AM;1;6;Hollywood  ;659;2;860;BATTERY WITH SEXUAL CONTACT                             ;1822 0500 0522                         ;22;M;W;203;OTHER BUSINESS                              ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;860
220615948;09/13/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;6;Hollywood  ;645;2;900;VIOLATION OF COURT ORDER                                ;2038                                   ;31;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;900
220610693;05/23/2022 12:00:00 AM;08/05/2020 12:00:00 AM;1336;6;Hollywood  ;645;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;34;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230610642;06/02/2023 12:00:00 AM;07/25/2020 12:00:00 AM;1835;6;Hollywood  ;631;2;354;THEFT OF IDENTITY                                       ;1822 0922 0929 0930 0935               ;55;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220617754;10/16/2022 12:00:00 AM;09/29/2020 12:00:00 AM;1130;6;Hollywood  ;638;2;354;THEFT OF IDENTITY                                       ;1822                                   ;37;F;W;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;354
220613819;07/27/2022 12:00:00 AM;12/08/2020 12:00:00 AM;656;6;Hollywood  ;632;2;354;THEFT OF IDENTITY                                       ;1202 0377 1822 1501 0929 0930          ;58;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220613587;07/23/2022 12:00:00 AM;10/24/2020 12:00:00 AM;1;6;Hollywood  ;666;2;354;THEFT OF IDENTITY                                       ;1822 0929 0930                         ;27;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230618649;12/06/2023 12:00:00 AM;08/01/2020 12:00:00 AM;1;6;Hollywood  ;646;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0930 1822 0344 1501 1218               ;36;M;B;503;HOTEL                                       ;;;IC;Invest Cont ;341
220604150;01/04/2022 12:00:00 AM;03/16/2020 12:00:00 AM;1200;6;Hollywood  ;632;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;1202 0344 1822 1501                    ;70;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;341
220613117;07/12/2022 12:00:00 AM;01/02/2020 12:00:00 AM;1;6;Hollywood  ;637;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;46;F;A;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230606590;02/20/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1340;6;Hollywood  ;632;2;354;THEFT OF IDENTITY                                       ;1822 1501                              ;23;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220612379;06/23/2022 12:00:00 AM;01/02/2020 12:00:00 AM;1200;6;Hollywood  ;642;2;354;THEFT OF IDENTITY                                       ;1822                                   ;56;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
210605032;01/25/2021 12:00:00 AM;12/12/2020 12:00:00 AM;700;6;Hollywood  ;676;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 1822 1501                         ;32;M;O;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;440
230606956;03/06/2023 12:00:00 AM;01/06/2020 12:00:00 AM;1555;6;Hollywood  ;669;2;354;THEFT OF IDENTITY                                       ;1822 0929                              ;29;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220616628;09/19/2022 12:00:00 AM;10/26/2020 12:00:00 AM;1000;6;Hollywood  ;667;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;1202 1822 0923                         ;71;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;649
230608066;04/05/2023 12:00:00 AM;09/01/2020 12:00:00 AM;1600;6;Hollywood  ;645;1;121;RAPE, FORCIBLE                                          ;1814 0400 0448 0500 0527 0537 2000 0913;28;F;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
220605196;01/26/2022 12:00:00 AM;09/20/2020 12:00:00 AM;2155;6;Hollywood  ;642;2;354;THEFT OF IDENTITY                                       ;0344 1822 1501 0930 0917               ;44;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
210605155;12/26/2020 12:00:00 AM;12/25/2020 12:00:00 AM;2031;6;Hollywood  ;643;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0601 1906                              ;0;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;956
210604151;01/05/2021 12:00:00 AM;12/31/2020 12:00:00 AM;1620;6;Hollywood  ;668;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;1822 0325 0601 0104 0209               ;0;X;X;404;DEPARTMENT STORE                            ;;;IC;Invest Cont ;442
220609056;04/15/2022 12:00:00 AM;04/04/2020 12:00:00 AM;1200;6;Hollywood  ;636;2;354;THEFT OF IDENTITY                                       ;0100 0344 0928                         ;21;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220605828;02/10/2022 12:00:00 AM;02/10/2020 12:00:00 AM;1100;6;Hollywood  ;647;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1822                                   ;19;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
230617970;11/17/2023 12:00:00 AM;03/07/2020 12:00:00 AM;1240;6;Hollywood  ;635;2;354;THEFT OF IDENTITY                                       ;1822 0922                              ;45;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230610569;06/01/2023 12:00:00 AM;02/02/2020 12:00:00 AM;1210;6;Hollywood  ;632;2;354;THEFT OF IDENTITY                                       ;0100                                   ;50;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230609918;05/18/2023 12:00:00 AM;07/01/2020 12:00:00 AM;1;6;Hollywood  ;663;2;354;THEFT OF IDENTITY                                       ;0100 1822 0928 0931                    ;24;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230607322;03/17/2023 12:00:00 AM;12/01/2020 12:00:00 AM;1;6;Hollywood  ;677;2;354;THEFT OF IDENTITY                                       ;1822 0929 0935 1501 1202               ;70;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220619712;11/30/2022 12:00:00 AM;02/17/2020 12:00:00 AM;1635;6;Hollywood  ;647;2;354;THEFT OF IDENTITY                                       ;0377 0344 1822 1501 0927               ;48;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
200606074;02/12/2020 12:00:00 AM;02/07/2020 12:00:00 AM;1615;6;Hollywood  ;646;2;805;PIMPING                                                 ;1300 1402                              ;23;F;H;101;STREET                                      ;;;AA;Adult Arrest;805
220611751;06/14/2022 12:00:00 AM;03/01/2020 12:00:00 AM;800;6;Hollywood  ;629;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;1822 0344                              ;46;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;341
230615097;09/06/2023 12:00:00 AM;03/15/2020 12:00:00 AM;1855;6;Hollywood  ;647;2;354;THEFT OF IDENTITY                                       ;1822                                   ;23;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220609941;05/04/2022 12:00:00 AM;11/04/2020 12:00:00 AM;1305;6;Hollywood  ;678;2;354;THEFT OF IDENTITY                                       ;0377 1822 1501 0344 0930 0929 0922     ;31;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220604228;01/06/2022 12:00:00 AM;01/06/2020 12:00:00 AM;1250;6;Hollywood  ;642;2;354;THEFT OF IDENTITY                                       ;1822                                   ;36;M;B;733;BAR/SPORTS BAR (OPEN DAY & NIGHT)           ;;;IC;Invest Cont ;354
210615470;09/05/2021 12:00:00 AM;11/05/2020 12:00:00 AM;2000;6;Hollywood  ;632;1;121;RAPE, FORCIBLE                                          ;0510 0537 0408 0527 0536 0516 0501 1823;19;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
220608243;04/03/2022 12:00:00 AM;07/01/2020 12:00:00 AM;1200;6;Hollywood  ;636;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;1202 1822 0344                         ;79;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;341
230610397;05/28/2023 12:00:00 AM;12/28/2020 12:00:00 AM;1630;6;Hollywood  ;625;2;354;THEFT OF IDENTITY                                       ;;28;F;V;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220614840;08/19/2022 12:00:00 AM;11/20/2020 12:00:00 AM;1200;6;Hollywood  ;642;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1822 1906 1501                         ;29;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
230606007;02/16/2023 12:00:00 AM;09/14/2020 12:00:00 AM;1200;6;Hollywood  ;643;2;662;BUNCO, GRAND THEFT                                      ;0432 0443 0701 1822 0344 0925 1501     ;56;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;662
220610127;05/09/2022 12:00:00 AM;11/03/2020 12:00:00 AM;855;6;Hollywood  ;666;2;354;THEFT OF IDENTITY                                       ;1822                                   ;29;M;B;602;BANK                                        ;;;IC;Invest Cont ;354
220617737;10/15/2022 12:00:00 AM;02/08/2020 12:00:00 AM;835;6;Hollywood  ;621;2;354;THEFT OF IDENTITY                                       ;1822                                   ;58;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220615648;09/06/2022 12:00:00 AM;09/29/2020 12:00:00 AM;700;6;Hollywood  ;648;2;354;THEFT OF IDENTITY                                       ;1822 0922                              ;50;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230606355;02/18/2023 12:00:00 AM;03/01/2020 12:00:00 AM;1645;6;Hollywood  ;659;2;354;THEFT OF IDENTITY                                       ;1822 0935 1501                         ;37;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230613387;08/03/2023 12:00:00 AM;07/31/2020 12:00:00 AM;2030;6;Hollywood  ;631;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1402 0329 1822 1100 1300 1307 1407     ;33;M;W;707;GARAGE/CARPORT                              ;102;HAND GUN                                      ;IC;Invest Cont ;740
220606494;02/18/2022 12:00:00 AM;07/20/2020 12:00:00 AM;340;6;Hollywood  ;631;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;1822 1300 1606 0344                    ;37;M;W;104;DRIVEWAY                                    ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;420
220617700;10/19/2022 12:00:00 AM;09/15/2020 12:00:00 AM;800;6;Hollywood  ;666;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;1822 0344                              ;48;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;341
220611873;06/15/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;6;Hollywood  ;666;2;237;CHILD NEGLECT (SEE 300 W.I.C.)                          ;1259 0913 1801 0553                    ;15;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AA;Adult Arrest;237
220613942;07/30/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1200;6;Hollywood  ;643;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1822 1501 1906 1210                    ;33;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;956
230605029;01/27/2023 12:00:00 AM;01/26/2020 12:00:00 AM;130;6;Hollywood  ;643;2;822;HUMAN TRAFFICKING - COMMERCIAL SEX ACTS                 ;0913 0400 0432 0443                    ;17;F;W;503;HOTEL                                       ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;822
220611135;03/25/2022 12:00:00 AM;10/04/2020 12:00:00 AM;423;6;Hollywood  ;647;2;860;BATTERY WITH SEXUAL CONTACT                             ;0503 0522 1309 2014 2034 1310 1237     ;25;F;A;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;860
230617346;11/02/2023 12:00:00 AM;05/01/2020 12:00:00 AM;1200;6;Hollywood  ;638;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;1814 1813 0416 0446 0913 0400 2000     ;30;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
200609101;04/15/2020 12:00:00 AM;04/12/2020 12:00:00 AM;1300;6;Hollywood  ;648;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;AO;Adult Other ;510
200610130;05/11/2020 12:00:00 AM;05/11/2020 12:00:00 AM;1130;6;Hollywood  ;645;1;210;ROBBERY                                                 ;0325 0601 0104 0400 0945 1822          ;0;X;X;401;MINI-MART                                   ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;210
200615995;09/28/2020 12:00:00 AM;09/27/2020 12:00:00 AM;35;6;Hollywood  ;646;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1822                              ;0;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;740
200618244;11/20/2020 12:00:00 AM;11/19/2020 12:00:00 AM;2030;6;Hollywood  ;643;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200616504;10/10/2020 12:00:00 AM;10/09/2020 12:00:00 AM;2345;6;Hollywood  ;647;1;210;ROBBERY                                                 ;0344 0334 1100 1315 0430 1407 2004     ;29;F;B;707;GARAGE/CARPORT                              ;109;SEMI-AUTOMATIC PISTOL                         ;IC;Invest Cont ;210
200609150;04/16/2020 12:00:00 AM;04/16/2020 12:00:00 AM;1900;6;Hollywood  ;648;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344 1822                              ;26;F;O;104;DRIVEWAY                                    ;;;IC;Invest Cont ;420
200613614;08/06/2020 12:00:00 AM;08/06/2020 12:00:00 AM;2300;6;Hollywood  ;647;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0444                              ;19;F;B;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
200607168;02/29/2020 12:00:00 AM;02/29/2020 12:00:00 AM;1915;6;Hollywood  ;678;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;0400 0432 0421 0913                    ;38;F;H;501;SINGLE FAMILY DWELLING                      ;511;VERBAL THREAT                                 ;IC;Invest Cont ;930
200614026;08/16/2020 12:00:00 AM;08/16/2020 12:00:00 AM;40;6;Hollywood  ;645;1;310;BURGLARY                                                ;1822 0329 0321 1601 0344 0325          ;0;X;X;210;RESTAURANT/FAST FOOD                        ;;;AA;Adult Arrest;310
200608531;03/30/2020 12:00:00 AM;03/30/2020 12:00:00 AM;1305;6;Hollywood  ;643;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0344 1822                              ;0;X;X;402;MARKET                                      ;;;IC;Invest Cont ;442
200605994;02/11/2020 12:00:00 AM;02/10/2020 12:00:00 AM;900;6;Hollywood  ;649;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0394 1822                              ;31;F;O;121;YARD (RESIDENTIAL/BUSINESS)                 ;;;IC;Invest Cont ;440
200617010;10/22/2020 12:00:00 AM;10/01/2020 12:00:00 AM;1400;6;Hollywood  ;647;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;1300 0913                              ;27;M;H;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;668
200617231;10/26/2020 12:00:00 AM;10/26/2020 12:00:00 AM;1900;6;Hollywood  ;667;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;0913 0400 0432 0443 0422 2040 1202     ;62;M;W;702;OFFICE BUILDING/OFFICE                      ;511;VERBAL THREAT                                 ;AO;Adult Other ;930
200619489;12/21/2020 12:00:00 AM;12/21/2020 12:00:00 AM;300;6;Hollywood  ;668;1;761;BRANDISH WEAPON                                         ;0450 0913 1100 0334 1407 0603 0421 0353;51;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);102;HAND GUN                                      ;AA;Adult Arrest;753
200614630;08/28/2020 12:00:00 AM;08/28/2020 12:00:00 AM;1500;6;Hollywood  ;625;2;888;TRESPASSING                                             ;1822 1202 1300 1309                    ;82;F;W;121;YARD (RESIDENTIAL/BUSINESS)                 ;;;IC;Invest Cont ;888
200604700;01/16/2020 12:00:00 AM;01/15/2020 12:00:00 AM;1;6;Hollywood  ;645;1;330;BURGLARY FROM VEHICLE                                   ;0344 0358 1300 1609                    ;35;M;O;101;STREET                                      ;;;IC;Invest Cont ;330
200613265;07/30/2020 12:00:00 AM;07/29/2020 12:00:00 AM;730;6;Hollywood  ;628;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200608743;04/05/2020 12:00:00 AM;04/05/2020 12:00:00 AM;1600;6;Hollywood  ;645;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;2004 0329 2028                         ;52;F;H;403;DRUG STORE                                  ;;;AO;Adult Other ;740
200618728;12/01/2020 12:00:00 AM;12/01/2020 12:00:00 AM;235;6;Hollywood  ;663;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;2004 1822 0416 0400 1218               ;40;F;A;102;SIDEWALK                                    ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;230
200615196;09/07/2020 12:00:00 AM;09/07/2020 12:00:00 AM;1830;6;Hollywood  ;679;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344 1822                              ;34;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;341
200604861;01/20/2020 12:00:00 AM;01/20/2020 12:00:00 AM;210;6;Hollywood  ;646;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 0216                              ;35;M;W;101;STREET                                      ;;;IC;Invest Cont ;740
