DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
220508440;04/27/2022 12:00:00 AM;07/07/2020 12:00:00 AM;1200;5;Harbor     ;585;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344 1202 1606                         ;64;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;341
230513434;09/12/2023 12:00:00 AM;09/01/2020 12:00:00 AM;1;5;Harbor     ;526;2;662;BUNCO, GRAND THEFT                                      ;0344 0701 0800                         ;54;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;662
220514938;10/16/2022 12:00:00 AM;07/01/2020 12:00:00 AM;1800;5;Harbor     ;504;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0522 0556 1259 0913 0448               ;12;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
220504655;01/20/2022 12:00:00 AM;01/19/2020 12:00:00 AM;2200;5;Harbor     ;551;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0385 1300                              ;0;X;X;729;SPECIALTY SCHOOL/OTHER                      ;;;IC;Invest Cont ;331
230507674;04/11/2023 12:00:00 AM;07/30/2020 12:00:00 AM;835;5;Harbor     ;585;2;354;THEFT OF IDENTITY                                       ;0922 0929 0377                         ;28;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230510455;06/28/2023 12:00:00 AM;06/01/2020 12:00:00 AM;1;5;Harbor     ;565;2;354;THEFT OF IDENTITY                                       ;0377 0929                              ;36;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220509276;05/18/2022 12:00:00 AM;10/26/2020 12:00:00 AM;1;5;Harbor     ;507;2;653;CREDIT CARDS, FRAUD USE ($950.01 & OVER)                ;0930 1822                              ;64;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;653
220507155;03/24/2022 12:00:00 AM;12/01/2020 12:00:00 AM;1;5;Harbor     ;563;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0430 0552 0602 0913 1100               ;26;F;H;103;ALLEY                                       ;106;UNKNOWN FIREARM                               ;IC;Invest Cont ;230
220509193;05/17/2022 12:00:00 AM;10/01/2020 12:00:00 AM;1200;5;Harbor     ;528;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
220506019;02/01/2022 12:00:00 AM;02/01/2020 12:00:00 AM;1200;5;Harbor     ;507;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0913 0602 0557 0400 0416 1258          ;12;M;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;627
220504793;01/22/2022 12:00:00 AM;04/01/2020 12:00:00 AM;935;5;Harbor     ;532;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906                                   ;28;F;H;710;OTHER PREMISE                               ;;;IC;Invest Cont ;956
230507982;04/20/2023 12:00:00 AM;04/01/2020 12:00:00 AM;1;5;Harbor     ;563;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 1259                              ;14;F;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);JO;Juv Other   ;624
230506149;02/28/2023 12:00:00 AM;07/01/2020 12:00:00 AM;1200;5;Harbor     ;521;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
230506618;03/13/2023 12:00:00 AM;08/05/2020 12:00:00 AM;1;5;Harbor     ;522;2;845;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;0913                                   ;0;M;O;726;POLICE FACILITY                             ;;;AO;Adult Other ;845
220515613;11/03/2022 12:00:00 AM;09/01/2020 12:00:00 AM;1200;5;Harbor     ;567;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0913 1814 0416                         ;18;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
220517340;12/23/2022 12:00:00 AM;07/29/2020 12:00:00 AM;2200;5;Harbor     ;564;2;354;THEFT OF IDENTITY                                       ;1822 0935                              ;25;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220517192;12/19/2022 12:00:00 AM;07/01/2020 12:00:00 AM;2200;5;Harbor     ;503;1;330;BURGLARY FROM VEHICLE                                   ;0344                                   ;53;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;330
220512901;08/24/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;5;Harbor     ;507;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0913 1906                              ;24;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
220505308;02/02/2022 12:00:00 AM;12/01/2020 12:00:00 AM;305;5;Harbor     ;585;2;354;THEFT OF IDENTITY                                       ;0377                                   ;49;F;B;406;OTHER STORE                                 ;;;IC;Invest Cont ;354
230515145;10/20/2023 12:00:00 AM;12/09/2020 12:00:00 AM;1200;5;Harbor     ;566;2;354;THEFT OF IDENTITY                                       ;;22;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230507151;03/24/2023 12:00:00 AM;06/26/2020 12:00:00 AM;600;5;Harbor     ;511;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0514 0940 1251 1258                    ;13;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
230514897;10/19/2023 12:00:00 AM;08/19/2020 12:00:00 AM;2145;5;Harbor     ;585;2;354;THEFT OF IDENTITY                                       ;0100                                   ;36;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220505934;02/19/2022 12:00:00 AM;02/19/2020 12:00:00 AM;825;5;Harbor     ;501;1;330;BURGLARY FROM VEHICLE                                   ;1300 1309 0329 0344 1607               ;33;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;330
220508966;05/09/2022 12:00:00 AM;10/28/2020 12:00:00 AM;815;5;Harbor     ;513;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906                                   ;35;F;H;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;956
220515869;11/11/2022 12:00:00 AM;11/06/2020 12:00:00 AM;1200;5;Harbor     ;564;2;354;THEFT OF IDENTITY                                       ;0100 0926                              ;26;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220511322;06/29/2022 12:00:00 AM;03/01/2020 12:00:00 AM;1200;5;Harbor     ;587;2;439;FALSE POLICE REPORT                                     ;1501                                   ;40;F;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;439
230516031;11/21/2023 12:00:00 AM;11/21/2020 12:00:00 AM;320;5;Harbor     ;505;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0429 0432 0444 0913 1241 1243 1310 1813;38;F;B;108;PARKING LOT                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
220505776;02/14/2022 12:00:00 AM;11/04/2020 12:00:00 AM;1150;5;Harbor     ;511;2;354;THEFT OF IDENTITY                                       ;0377 0928                              ;29;F;B;238;TELECOMMUNICATION FACILITY/LOCATION         ;;;IC;Invest Cont ;354
220506283;03/01/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;5;Harbor     ;506;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
220505521;02/08/2022 12:00:00 AM;10/01/2020 12:00:00 AM;1;5;Harbor     ;518;2;653;CREDIT CARDS, FRAUD USE ($950.01 & OVER)                ;0344 1206                              ;42;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;653
210505803;02/15/2021 12:00:00 AM;11/01/2020 12:00:00 AM;1;5;Harbor     ;565;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;1803 0344                              ;0;X;X;406;OTHER STORE                                 ;;;AA;Adult Arrest;668
230516282;11/28/2023 12:00:00 AM;11/18/2020 12:00:00 AM;1200;5;Harbor     ;513;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
230504426;01/10/2023 12:00:00 AM;10/31/2020 12:00:00 AM;1400;5;Harbor     ;506;2;354;THEFT OF IDENTITY                                       ;0377                                   ;39;M;H;101;STREET                                      ;;;IC;Invest Cont ;354
220512200;08/05/2022 12:00:00 AM;08/05/2020 12:00:00 AM;1640;5;Harbor     ;524;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0432                                   ;25;M;H;710;OTHER PREMISE                               ;;;IC;Invest Cont ;956
220504759;01/20/2022 12:00:00 AM;01/19/2020 12:00:00 AM;500;5;Harbor     ;506;1;310;BURGLARY                                                ;1606 0344                              ;36;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;310
220513949;09/20/2022 12:00:00 AM;08/12/2020 12:00:00 AM;800;5;Harbor     ;521;2;354;THEFT OF IDENTITY                                       ;0377                                   ;25;M;W;751;WEBSITE                                     ;;;IC;Invest Cont ;354
220510809;06/30/2022 12:00:00 AM;06/22/2020 12:00:00 AM;1220;5;Harbor     ;514;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0913                                   ;38;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
220515053;10/19/2022 12:00:00 AM;07/10/2020 12:00:00 AM;1500;5;Harbor     ;555;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);1801 0913 1258 0522                    ;7;F;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
230506258;03/01/2023 12:00:00 AM;07/22/2020 12:00:00 AM;2000;5;Harbor     ;567;2;810;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;0913 1259 0533                         ;14;F;X;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;810
220509311;05/19/2022 12:00:00 AM;12/17/2020 12:00:00 AM;2210;5;Harbor     ;515;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1822 0385 0344                         ;54;F;H;101;STREET                                      ;;;IC;Invest Cont ;331
210505151;12/18/2020 12:00:00 AM;12/18/2020 12:00:00 AM;1019;5;Harbor     ;522;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 0394                              ;29;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;440
230510016;06/09/2023 12:00:00 AM;10/29/2020 12:00:00 AM;100;5;Harbor     ;507;2;354;THEFT OF IDENTITY                                       ;0928 0377                              ;30;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220509042;05/12/2022 12:00:00 AM;05/15/2020 12:00:00 AM;740;5;Harbor     ;541;2;354;THEFT OF IDENTITY                                       ;;19;M;W;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;354
230515197;10/29/2023 12:00:00 AM;03/23/2020 12:00:00 AM;1000;5;Harbor     ;564;2;354;THEFT OF IDENTITY                                       ;;25;F;A;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220504487;01/15/2022 12:00:00 AM;09/13/2020 12:00:00 AM;1050;5;Harbor     ;585;2;354;THEFT OF IDENTITY                                       ;0931                                   ;39;F;W;750;CYBERSPACE                                  ;;;IC;Invest Cont ;354
200517540;12/07/2020 12:00:00 AM;11/30/2020 12:00:00 AM;2255;5;Harbor     ;541;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
220508423;04/26/2020 12:00:00 AM;04/26/2020 12:00:00 AM;1815;5;Harbor     ;551;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 0913 0361                         ;37;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AO;Adult Other ;440
220507203;03/25/2022 12:00:00 AM;03/16/2020 12:00:00 AM;1615;5;Harbor     ;513;2;354;THEFT OF IDENTITY                                       ;0928                                   ;29;M;B;248;CELL PHONE STORE                            ;;;IC;Invest Cont ;354
230505482;02/09/2023 12:00:00 AM;06/01/2020 12:00:00 AM;1400;5;Harbor     ;519;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
230513929;09/25/2023 12:00:00 AM;09/06/2020 12:00:00 AM;520;5;Harbor     ;566;2;354;THEFT OF IDENTITY                                       ;;42;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220515868;11/11/2022 12:00:00 AM;03/01/2020 12:00:00 AM;2340;5;Harbor     ;583;2;354;THEFT OF IDENTITY                                       ;0100 0930 0935 0929 0922               ;44;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
200510354;06/08/2020 12:00:00 AM;06/08/2020 12:00:00 AM;330;5;Harbor     ;587;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
230508621;05/10/2023 12:00:00 AM;05/01/2020 12:00:00 AM;1;5;Harbor     ;585;2;354;THEFT OF IDENTITY                                       ;0377                                   ;0;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;354
220506226;02/15/2022 12:00:00 AM;01/01/2020 12:00:00 AM;925;5;Harbor     ;531;2;354;THEFT OF IDENTITY                                       ;0917                                   ;39;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
210505782;02/14/2021 12:00:00 AM;01/01/2020 12:00:00 AM;1;5;Harbor     ;507;2;813;CHILD ANNOYING (17YRS & UNDER)                          ;0913 0558 0537 1258                    ;8;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;813
230511055;07/12/2023 12:00:00 AM;07/07/2020 12:00:00 AM;1210;5;Harbor     ;585;2;354;THEFT OF IDENTITY                                       ;0922 0929 0377                         ;48;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220506898;03/16/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;5;Harbor     ;551;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0558 0506 0503 0510 0522 0529 0913 1251;13;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
210506135;02/23/2021 12:00:00 AM;12/07/2020 12:00:00 AM;1340;5;Harbor     ;522;2;354;THEFT OF IDENTITY                                       ;0922 0927 0928 0929 0930 0935          ;34;M;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220505795;02/16/2022 12:00:00 AM;07/01/2020 12:00:00 AM;1200;5;Harbor     ;551;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344 0386 1300 1606                    ;40;M;W;104;DRIVEWAY                                    ;;;IC;Invest Cont ;420
230511641;07/27/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1;5;Harbor     ;516;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0540 0500 1801 0913 1258 0537 0522 0541;8;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
210509261;05/18/2021 12:00:00 AM;09/01/2020 12:00:00 AM;1;5;Harbor     ;517;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;42;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;341
230505232;02/02/2023 12:00:00 AM;05/07/2020 12:00:00 AM;2120;5;Harbor     ;531;2;354;THEFT OF IDENTITY                                       ;;48;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
200504009;01/01/2020 12:00:00 AM;01/01/2020 12:00:00 AM;2100;5;Harbor     ;526;2;946;OTHER MISCELLANEOUS CRIME                               ;1501 0906 1816                         ;0;X;X;101;STREET                                      ;;;AA;Adult Arrest;946
220512024;08/01/2022 12:00:00 AM;08/11/2020 12:00:00 AM;1200;5;Harbor     ;503;2;354;THEFT OF IDENTITY                                       ;;35;M;B;603;CREDIT UNION                                ;;;IC;Invest Cont ;354
220510443;06/21/2022 12:00:00 AM;12/28/2020 12:00:00 AM;1200;5;Harbor     ;517;2;354;THEFT OF IDENTITY                                       ;0929 1822                              ;41;F;H;750;CYBERSPACE                                  ;;;IC;Invest Cont ;354
230509206;05/25/2023 12:00:00 AM;08/25/2020 12:00:00 AM;1;5;Harbor     ;523;2;845;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;0913 0914                              ;0;M;O;726;POLICE FACILITY                             ;;;IC;Invest Cont ;845
220506811;03/14/2022 12:00:00 AM;10/11/2020 12:00:00 AM;1055;5;Harbor     ;503;2;354;THEFT OF IDENTITY                                       ;;31;F;H;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;354
220515779;11/08/2022 12:00:00 AM;03/02/2020 12:00:00 AM;1;5;Harbor     ;523;2;845;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;0913 0914                              ;0;M;O;726;POLICE FACILITY                             ;;;IC;Invest Cont ;845
230506907;03/21/2023 12:00:00 AM;12/23/2020 12:00:00 AM;1200;5;Harbor     ;529;1;510;VEHICLE - STOLEN                                        ;;0;;;217;AUTO REPAIR SHOP                            ;;;IC;Invest Cont ;510
220507430;03/31/2022 12:00:00 AM;09/20/2020 12:00:00 AM;1200;5;Harbor     ;555;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;;58;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;649
230510213;06/21/2023 12:00:00 AM;04/20/2020 12:00:00 AM;1025;5;Harbor     ;504;2;354;THEFT OF IDENTITY                                       ;0377 1822                              ;50;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
200516527;11/12/2020 12:00:00 AM;11/12/2020 12:00:00 AM;430;5;Harbor     ;508;1;510;VEHICLE - STOLEN                                        ;;0;;;104;DRIVEWAY                                    ;;;IC;Invest Cont ;510
200514277;09/17/2020 12:00:00 AM;09/17/2020 12:00:00 AM;2255;5;Harbor     ;558;2;901;VIOLATION OF RESTRAINING ORDER                          ;1813 2000 2038                         ;46;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AO;Adult Other ;901
200506268;02/22/2020 12:00:00 AM;02/22/2020 12:00:00 AM;1900;5;Harbor     ;511;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0319 0344 0429 0448 0305               ;29;F;W;102;SIDEWALK                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;440
200506936;03/09/2020 12:00:00 AM;03/08/2020 12:00:00 AM;1830;5;Harbor     ;506;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200513373;08/25/2020 12:00:00 AM;08/11/2020 12:00:00 AM;246;5;Harbor     ;564;1;310;BURGLARY                                                ;0344 0321                              ;0;X;X;123;PARKING UNDERGROUND/BUILDING                ;;;IC;Invest Cont ;310
200510994;06/25/2020 12:00:00 AM;06/25/2020 12:00:00 AM;230;5;Harbor     ;563;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
200517895;12/16/2020 12:00:00 AM;12/16/2020 12:00:00 AM;2125;5;Harbor     ;526;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;0432 0443 0913                         ;40;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);511;VERBAL THREAT                                 ;AO;Adult Other ;930
200516175;11/04/2020 12:00:00 AM;11/04/2020 12:00:00 AM;1300;5;Harbor     ;509;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
200517231;11/29/2020 12:00:00 AM;11/29/2020 12:00:00 AM;1900;5;Harbor     ;506;2;624;BATTERY - SIMPLE ASSAULT                                ;1802 0913 0319 0416 1309               ;41;M;H;301;GAS STATION                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
200512066;07/20/2020 12:00:00 AM;07/20/2020 12:00:00 AM;750;5;Harbor     ;585;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;2003 0561 0913 0602 1202 1402 0416     ;60;F;B;501;SINGLE FAMILY DWELLING                      ;311;HAMMER                                        ;AA;Adult Arrest;230
200516455;11/10/2020 12:00:00 AM;11/10/2020 12:00:00 AM;1130;5;Harbor     ;507;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2038 1300 0913 2000 0329 1814          ;29;F;W;122;VEHICLE, PASSENGER/TRUCK                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
200512280;07/24/2020 12:00:00 AM;07/24/2020 12:00:00 AM;1600;5;Harbor     ;564;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0401 0432 0913 1241 1243 1813 2000     ;55;F;H;517;MISSIONS/SHELTERS                           ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
200513966;09/08/2020 12:00:00 AM;09/04/2020 12:00:00 AM;1430;5;Harbor     ;564;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329 1236                              ;0;M;O;708;CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEM;;;IC;Invest Cont ;745
200505875;02/14/2020 12:00:00 AM;02/13/2020 12:00:00 AM;2030;5;Harbor     ;566;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
200517669;12/10/2020 12:00:00 AM;12/07/2020 12:00:00 AM;1100;5;Harbor     ;517;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200510674;06/16/2020 12:00:00 AM;06/15/2020 12:00:00 AM;1800;5;Harbor     ;526;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200506064;02/18/2020 12:00:00 AM;02/18/2020 12:00:00 AM;1730;5;Harbor     ;529;2;624;BATTERY - SIMPLE ASSAULT                                ;0602 0913 2024 0417 0562               ;31;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);JA;Juv Arrest  ;624
200507119;03/12/2020 12:00:00 AM;02/01/2020 12:00:00 AM;1;5;Harbor     ;567;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0400 0416 1258 0553 0913               ;10;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;627
200505250;01/30/2020 12:00:00 AM;01/30/2020 12:00:00 AM;1600;5;Harbor     ;525;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0400 1243 2000 0416 1814 2026 0913 1260;39;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
200505068;01/26/2020 12:00:00 AM;01/26/2020 12:00:00 AM;1000;5;Harbor     ;507;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0432 0444 0913 1241 1243 1813 2000     ;43;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
200512111;07/21/2020 12:00:00 AM;07/21/2020 12:00:00 AM;1900;5;Harbor     ;514;1;510;VEHICLE - STOLEN                                        ;;0;;;121;YARD (RESIDENTIAL/BUSINESS)                 ;;;IC;Invest Cont ;510
200515258;10/14/2020 12:00:00 AM;10/12/2020 12:00:00 AM;1230;5;Harbor     ;516;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0401 1822 0446 0917 2004          ;50;F;H;121;YARD (RESIDENTIAL/BUSINESS)                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
200508431;04/18/2020 12:00:00 AM;04/18/2020 12:00:00 AM;2200;5;Harbor     ;515;2;946;OTHER MISCELLANEOUS CRIME                               ;0913 1243 1813                         ;58;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;946
200504809;01/20/2020 12:00:00 AM;01/20/2020 12:00:00 AM;945;5;Harbor     ;507;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;1814 0913 2000 1813 0444               ;42;F;B;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
200508796;04/27/2020 12:00:00 AM;04/25/2020 12:00:00 AM;1700;5;Harbor     ;515;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1300 0329                              ;40;F;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
200509288;05/10/2020 12:00:00 AM;05/09/2020 12:00:00 AM;2100;5;Harbor     ;524;1;330;BURGLARY FROM VEHICLE                                   ;0329 0344 1300 1302 1601               ;43;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
200512410;07/29/2020 12:00:00 AM;07/29/2020 12:00:00 AM;1345;5;Harbor     ;587;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;39;M;H;505;MOTEL                                       ;;;IC;Invest Cont ;440
200511995;07/18/2020 12:00:00 AM;07/18/2020 12:00:00 AM;800;5;Harbor     ;563;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200509761;05/21/2020 12:00:00 AM;05/21/2020 12:00:00 AM;1330;5;Harbor     ;526;1;330;BURGLARY FROM VEHICLE                                   ;0358 1302 0321 0344 1307 1609          ;57;F;H;103;ALLEY                                       ;;;IC;Invest Cont ;330
200508664;04/24/2020 12:00:00 AM;04/24/2020 12:00:00 AM;800;5;Harbor     ;506;1;761;BRANDISH WEAPON                                         ;0400 0913 0602 0561                    ;49;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);511;VERBAL THREAT                                 ;AO;Adult Other ;761
